format,SIMPLE_NAME, line no: 74,println,SIMPLE_NAME, line no: 56, 0.0071542857142857155, insert, 0.7142857142857143, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 78,System,SIMPLE_NAME, line no: 53, 0.007042499999999999, insert, 0.5, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 78,out,SIMPLE_NAME, line no: 56, 0.007042499999999999, insert, 0.625, 0.0, 0.3333333333333333
"Student has a A grade\n",STRING_LITERAL, line no: 72,value,SIMPLE_NAME, line no: 7, 0.0070112, insert, 0.46153846153846156, 0.0, 0.08
"Student has a A grade\n",STRING_LITERAL, line no: 72,format,SIMPLE_NAME, line no: 62, 0.0070112, insert, 1.0, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,value,SIMPLE_NAME, line no: 7, 0.0070112, insert, 0.42857142857142855, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,format,SIMPLE_NAME, line no: 62, 0.0070112, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,value,SIMPLE_NAME, line no: 7, 0.0070112, insert, 0.4, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,format,SIMPLE_NAME, line no: 62, 0.0070112, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,value,SIMPLE_NAME, line no: 7, 0.0070112, insert, 0.375, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,format,SIMPLE_NAME, line no: 62, 0.0070112, insert, 1.0, 0.0, 0.08
String,SIMPLE_NAME, line no: 72,util,SIMPLE_NAME, line no: 51, 0.006982307692307692, insert, 0.6153846153846154, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 72,in,SIMPLE_NAME, line no: 53, 0.006982307692307692, insert, 0.6153846153846154, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.006910087559982924, insert, 0.11801242236024845, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.006910087559982924, insert, 0.11801242236024845, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.006910087559982924, insert, 0.33540372670807456, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.006910087559982924, insert, 0.11801242236024845, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.006902051282051282, insert, 0.7692307692307693, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.006902051282051282, insert, 0.7692307692307693, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 76,println,SIMPLE_NAME, line no: 56, 0.006856190476190477, insert, 0.6666666666666666, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 74,util,SIMPLE_NAME, line no: 51, 0.006707142857142857, insert, 0.5714285714285714, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 74,in,SIMPLE_NAME, line no: 53, 0.006707142857142857, insert, 0.5714285714285714, 0.0, 0.3333333333333333
"Student has a A grade\n",STRING_LITERAL, line no: 72,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.006693384615384616, insert, 0.7692307692307693, 0.0, 0.2
"Student has a A grade\n",STRING_LITERAL, line no: 72,FloatObj,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a A grade\n",STRING_LITERAL, line no: 72,A,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a B grade\n",STRING_LITERAL, line no: 74,FloatObj,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a B grade\n",STRING_LITERAL, line no: 74,B,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a C grade\n",STRING_LITERAL, line no: 76,FloatObj,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a C grade\n",STRING_LITERAL, line no: 76,C,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a D grade\n",STRING_LITERAL, line no: 78,FloatObj,SIMPLE_NAME, line no: 60, 0.006635600000000001, insert, 1.0, 0.0, 0.04
"Student has a D grade\n",STRING_LITERAL, line no: 78,D,SIMPLE_NAME, line no: 61, 0.006635600000000001, insert, 1.0, 0.0, 0.04
format,SIMPLE_NAME, line no: 78,println,SIMPLE_NAME, line no: 56, 0.006595357142857142, insert, 0.625, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 74,mainClass,SIMPLE_NAME, line no: 48, 0.00655809523809524, insert, 0.7142857142857143, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 74,mainClass,SIMPLE_NAME, line no: 48, 0.00655809523809524, insert, 0.7142857142857143, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 72,Scanner,SIMPLE_NAME, line no: 51, 0.006535164835164834, insert, 0.6153846153846154, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.006513261576763745, insert, 0.3375, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.006513261576763745, insert, 0.3375, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.006513261576763745, insert, 0.3375, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.006513261576763745, insert, 0.3375, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.006513261576763745, insert, 0.3375, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 74,args,SIMPLE_NAME, line no: 50, 0.006483571428571429, insert, 0.7857142857142857, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 74,length,SIMPLE_NAME, line no: 50, 0.006483571428571429, insert, 0.7857142857142857, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,util,SIMPLE_NAME, line no: 51, 0.006468666666666667, insert, 0.5333333333333333, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 76,in,SIMPLE_NAME, line no: 53, 0.006468666666666667, insert, 0.5333333333333333, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.006451858941946921, insert, 0.006211180124223602, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.006451858941946921, insert, 0.006211180124223602, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.006451858941946921, insert, 0.006211180124223602, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.006439486769259949, insert, 0.33125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.006439486769259949, insert, 0.33125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.006439486769259949, insert, 0.33125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.006439486769259949, insert, 0.33125, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.006439486769259949, insert, 0.33125, 0.0, 0.14285714285714285
"Student has a B grade\n",STRING_LITERAL, line no: 74,length,SIMPLE_NAME, line no: 50, 0.0064209714285714285, insert, 0.7857142857142857, 0.0, 0.16
String,SIMPLE_NAME, line no: 72,out,SIMPLE_NAME, line no: 56, 0.006380384615384616, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,args,SIMPLE_NAME, line no: 50, 0.006380384615384616, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,length,SIMPLE_NAME, line no: 50, 0.006380384615384616, insert, 0.7692307692307693, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,System,SIMPLE_NAME, line no: 53, 0.006380384615384616, insert, 0.6153846153846154, 0.0, 0.16666666666666666
"Student has a B grade\n",STRING_LITERAL, line no: 74,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.006349428571428572, insert, 0.7142857142857143, 0.0, 0.2
"Student has a A grade\n",STRING_LITERAL, line no: 72,length,SIMPLE_NAME, line no: 50, 0.0063177846153846156, insert, 0.7692307692307693, 0.0, 0.16
String,SIMPLE_NAME, line no: 76,mainClass,SIMPLE_NAME, line no: 48, 0.006260000000000001, insert, 0.6666666666666666, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 76,mainClass,SIMPLE_NAME, line no: 48, 0.006260000000000001, insert, 0.6666666666666666, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 78,util,SIMPLE_NAME, line no: 51, 0.006260000000000001, insert, 0.5, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 78,in,SIMPLE_NAME, line no: 53, 0.006260000000000001, insert, 0.5, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 74,Scanner,SIMPLE_NAME, line no: 51, 0.00626, insert, 0.5714285714285714, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 76,args,SIMPLE_NAME, line no: 50, 0.006155666666666667, insert, 0.7333333333333333, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,length,SIMPLE_NAME, line no: 50, 0.006155666666666667, insert, 0.7333333333333333, 0.0, 0.16666666666666666
"Student has a C grade\n",STRING_LITERAL, line no: 76,length,SIMPLE_NAME, line no: 50, 0.006093066666666667, insert, 0.7333333333333333, 0.0, 0.16
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.006066946902796679, insert, 0.3167701863354037, 0.0, 0.11904761904761904
"Student has a C grade\n",STRING_LITERAL, line no: 76,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.006051333333333334, insert, 0.6666666666666666, 0.0, 0.2
String,SIMPLE_NAME, line no: 74,out,SIMPLE_NAME, line no: 56, 0.006036428571428572, insert, 0.7142857142857143, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 74,System,SIMPLE_NAME, line no: 53, 0.006036428571428572, insert, 0.5714285714285714, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,Scanner,SIMPLE_NAME, line no: 51, 0.00602152380952381, insert, 0.5333333333333333, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 78,mainClass,SIMPLE_NAME, line no: 48, 0.0059991666666666665, insert, 0.625, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 78,mainClass,SIMPLE_NAME, line no: 48, 0.0059991666666666665, insert, 0.625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.005951167805306248, insert, 0.3375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.005951167805306248, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.005951167805306248, insert, 0.3375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.005951167805306248, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.005951167805306248, insert, 0.3375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.005951167805306248, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.005951167805306248, insert, 0.3375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.005951167805306248, insert, 0.11875, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.005951167805306248, insert, 0.3375, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.005951167805306248, insert, 0.11875, 0.0, 0.1111111111111111
"Student has a A grade\n",STRING_LITERAL, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.005942184615384616, insert, 0.7692307692307693, 0.0, 0.12
"Student has a A grade\n",STRING_LITERAL, line no: 72,System,SIMPLE_NAME, line no: 53, 0.005942184615384616, insert, 0.6153846153846154, 0.0, 0.12
"Student has a A grade\n",STRING_LITERAL, line no: 72,println,SIMPLE_NAME, line no: 56, 0.005942184615384616, insert, 0.7692307692307693, 0.0, 0.12
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,println,SIMPLE_NAME, line no: 56, 0.005909316258192294, insert, 0.32919254658385094, 0.0, 0.11428571428571428
format,SIMPLE_NAME, line no: 78,args,SIMPLE_NAME, line no: 50, 0.005868750000000001, insert, 0.6875, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,length,SIMPLE_NAME, line no: 50, 0.005868750000000001, insert, 0.6875, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005858717948717949, insert, 0.7692307692307693, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 78,Scanner,SIMPLE_NAME, line no: 51, 0.005812857142857143, insert, 0.5, 0.0, 0.2857142857142857
"Student has a D grade\n",STRING_LITERAL, line no: 78,length,SIMPLE_NAME, line no: 50, 0.00580615, insert, 0.6875, 0.0, 0.16
scanner,SIMPLE_NAME, line no: 64,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005803618190298655, insert, 0.31875, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 65,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005803618190298655, insert, 0.31875, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 66,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005803618190298655, insert, 0.31875, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 67,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005803618190298655, insert, 0.31875, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 70,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005803618190298655, insert, 0.31875, 0.0, 0.1111111111111111
"Student has a D grade\n",STRING_LITERAL, line no: 78,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.0057905000000000005, insert, 0.625, 0.0, 0.2
format,SIMPLE_NAME, line no: 62,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005779790302160783, insert, 0.3167701863354037, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 63,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005779790302160783, insert, 0.3167701863354037, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 69,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005779790302160783, insert, 0.3167701863354037, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 76,out,SIMPLE_NAME, line no: 56, 0.005738333333333333, insert, 0.6666666666666666, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,System,SIMPLE_NAME, line no: 53, 0.005738333333333333, insert, 0.5333333333333333, 0.0, 0.16666666666666666
"Student has a B grade\n",STRING_LITERAL, line no: 74,args,SIMPLE_NAME, line no: 50, 0.005669771428571429, insert, 0.7857142857142857, 0.0, 0.08
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args,SIMPLE_NAME, line no: 50, 0.005645376574203556, insert, 0.33540372670807456, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,length,SIMPLE_NAME, line no: 50, 0.005645376574203556, insert, 0.33540372670807456, 0.0, 0.09523809523809523
"Student has a B grade\n",STRING_LITERAL, line no: 74,mainClass,SIMPLE_NAME, line no: 48, 0.005598228571428572, insert, 0.7142857142857143, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 74,System,SIMPLE_NAME, line no: 53, 0.005598228571428572, insert, 0.5714285714285714, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 74,println,SIMPLE_NAME, line no: 56, 0.005598228571428572, insert, 0.7142857142857143, 0.0, 0.12
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,println,SIMPLE_NAME, line no: 56, 0.005572059995317796, insert, 0.32919254658385094, 0.0, 0.09523809523809523
"Student has a A grade\n",STRING_LITERAL, line no: 72,args,SIMPLE_NAME, line no: 50, 0.005566584615384616, insert, 0.7692307692307693, 0.0, 0.08
"Student has a A grade\n",STRING_LITERAL, line no: 72,exec,SIMPLE_NAME, line no: 55, 0.005566584615384616, insert, 0.7692307692307693, 0.0, 0.08
"Student has a A grade\n",STRING_LITERAL, line no: 72,out,SIMPLE_NAME, line no: 56, 0.005566584615384616, insert, 0.7692307692307693, 0.0, 0.08
format,SIMPLE_NAME, line no: 74,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005514761904761905, insert, 0.7142857142857143, 0.0, 0.1111111111111111
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005498743416432035, insert, 0.3167701863354037, 0.0, 0.09523809523809523
String,SIMPLE_NAME, line no: 78,out,SIMPLE_NAME, line no: 56, 0.0054775, insert, 0.625, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 78,System,SIMPLE_NAME, line no: 53, 0.0054775, insert, 0.5, 0.0, 0.16666666666666666
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.005476748442766307, insert, 0.3167701863354037, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,length,SIMPLE_NAME, line no: 50, 0.005476748442766307, insert, 0.33540372670807456, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.0054345914099069945, insert, 0.3167701863354037, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System,SIMPLE_NAME, line no: 53, 0.0054345914099069945, insert, 0.11801242236024845, 0.0, 0.08333333333333333
format,SIMPLE_NAME, line no: 72,java,SIMPLE_NAME, line no: 51, 0.005417307692307693, insert, 0.6153846153846154, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,util,SIMPLE_NAME, line no: 51, 0.005417307692307693, insert, 0.6153846153846154, 0.0, 0.16666666666666666
nextFloat,SIMPLE_NAME, line no: 64,util,SIMPLE_NAME, line no: 44, 0.0054101525502784084, insert, 0.0125, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,util,SIMPLE_NAME, line no: 44, 0.0054101525502784084, insert, 0.0125, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,util,SIMPLE_NAME, line no: 44, 0.0054101525502784084, insert, 0.0125, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,util,SIMPLE_NAME, line no: 44, 0.0054101525502784084, insert, 0.0125, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,util,SIMPLE_NAME, line no: 44, 0.0054101525502784084, insert, 0.0125, 0.0, 0.2222222222222222
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0053612748310212345, insert, 0.32919254658385094, 0.0, 0.08333333333333333
"Student has a C grade\n",STRING_LITERAL, line no: 76,args,SIMPLE_NAME, line no: 50, 0.005341866666666667, insert, 0.7333333333333333, 0.0, 0.08
String,SIMPLE_NAME, line no: 72,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005337051282051282, insert, 0.7692307692307693, 0.0, 0.05555555555555555
nextFloat,SIMPLE_NAME, line no: 64,Scanner,SIMPLE_NAME, line no: 44, 0.005336377742774612, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,Scanner,SIMPLE_NAME, line no: 44, 0.005336377742774612, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,Scanner,SIMPLE_NAME, line no: 44, 0.005336377742774612, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,Scanner,SIMPLE_NAME, line no: 44, 0.005336377742774612, insert, 0.00625, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,Scanner,SIMPLE_NAME, line no: 44, 0.005336377742774612, insert, 0.00625, 0.0, 0.2222222222222222
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade_92b7dd12_002,SIMPLE_NAME, line no: 48, 0.005330115284994786, insert, 0.3167701863354037, 0.0, 0.08571428571428572
