A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0012615954119535632, insert, 1.0, 1.75, 0.04133545310015898
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0012615954119535632, insert, 1.0, 1.75, 0.04133545310015898
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0012615954119535632, insert, 1.0, 1.75, 0.04133545310015898
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.001258762488124326, insert, 1.0, 1.75, 0.0397456279809221
format,SIMPLE_NAME, line no: 80,System.in,QUALIFIED_NAME, line no: 53, 0.0012467409036710179, insert, 0.42105263157894735, 0.0, 0.1111111111111111
"Student has an C grade\n",STRING_LITERAL, line no: 80,java.util,QUALIFIED_NAME, line no: 51, 0.0011379552450269336, insert, 0.42105263157894735, 0.0, 0.07692307692307693
format,SIMPLE_NAME, line no: 62,true,BOOLEAN_LITERAL, line no: 73, 0.0010906752035867093, insert, 0.06763285024154589, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,true,BOOLEAN_LITERAL, line no: 73, 0.0010906752035867093, insert, 0.06763285024154589, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,true,BOOLEAN_LITERAL, line no: 73, 0.0010906752035867093, insert, 0.06763285024154589, 0.0, 0.16666666666666666
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0010761244523121063, insert, 0.00966183574879227, 0.0, 0.05714285714285714
String,SIMPLE_NAME, line no: 62,System.in,QUALIFIED_NAME, line no: 53, 0.0010657841339623325, insert, 0.08695652173913043, 0.0, 0.4444444444444444
String,SIMPLE_NAME, line no: 63,System.in,QUALIFIED_NAME, line no: 53, 0.0010657841339623325, insert, 0.08695652173913043, 0.0, 0.4444444444444444
String,SIMPLE_NAME, line no: 69,System.in,QUALIFIED_NAME, line no: 53, 0.0010657841339623325, insert, 0.08695652173913043, 0.0, 0.4444444444444444
scanner,SIMPLE_NAME, line no: 64,true,BOOLEAN_LITERAL, line no: 73, 0.0010632427624277057, insert, 0.06796116504854369, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,true,BOOLEAN_LITERAL, line no: 73, 0.0010632427624277057, insert, 0.06796116504854369, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,true,BOOLEAN_LITERAL, line no: 73, 0.0010632427624277057, insert, 0.06796116504854369, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,true,BOOLEAN_LITERAL, line no: 73, 0.0010632427624277057, insert, 0.06796116504854369, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,true,BOOLEAN_LITERAL, line no: 73, 0.0010632427624277057, insert, 0.06796116504854369, 0.0, 0.14285714285714285
nextFloat,SIMPLE_NAME, line no: 64,true,BOOLEAN_LITERAL, line no: 73, 0.0010210408338997467, insert, 0.06796116504854369, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,true,BOOLEAN_LITERAL, line no: 73, 0.0010210408338997467, insert, 0.06796116504854369, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,true,BOOLEAN_LITERAL, line no: 73, 0.0010210408338997467, insert, 0.06796116504854369, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,true,BOOLEAN_LITERAL, line no: 73, 0.0010210408338997467, insert, 0.06796116504854369, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,true,BOOLEAN_LITERAL, line no: 73, 0.0010210408338997467, insert, 0.06796116504854369, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System.out,QUALIFIED_NAME, line no: 56, 0.0010002471652318444, insert, 0.25728155339805825, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 65,System.out,QUALIFIED_NAME, line no: 56, 0.0010002471652318444, insert, 0.25728155339805825, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 66,System.out,QUALIFIED_NAME, line no: 56, 0.0010002471652318444, insert, 0.25728155339805825, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 67,System.out,QUALIFIED_NAME, line no: 56, 0.0010002471652318444, insert, 0.25728155339805825, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 70,System.out,QUALIFIED_NAME, line no: 56, 0.0010002471652318444, insert, 0.25728155339805825, 0.0, 0.3
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,java,SIMPLE_NAME, line no: 44, 9.91810386593482E-4, insert, 0.00966183574879227, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,util,SIMPLE_NAME, line no: 44, 9.91810386593482E-4, insert, 0.00966183574879227, 0.0, 0.047619047619047616
scanner,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.901917918157708E-4, insert, 0.07281553398058252, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.901917918157708E-4, insert, 0.07281553398058252, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 66,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.901917918157708E-4, insert, 0.07281553398058252, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 67,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.901917918157708E-4, insert, 0.07281553398058252, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 70,mainClass.scanner,QUALIFIED_NAME, line no: 51, 9.901917918157708E-4, insert, 0.07281553398058252, 1.0, 0.4117647058823529
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,true,BOOLEAN_LITERAL, line no: 73, 9.830602858404138E-4, insert, 0.06763285024154589, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,true,BOOLEAN_LITERAL, line no: 73, 9.798951412008168E-4, insert, 0.06763285024154589, 0.0, 0.08333333333333333
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,true,BOOLEAN_LITERAL, line no: 73, 9.640694180028323E-4, insert, 0.06763285024154589, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,in,SIMPLE_NAME, line no: 53, 9.632983836934638E-4, insert, 0.09178743961352658, 0.0, 0.047619047619047616
String,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 9.406352394440283E-4, insert, 0.2560386473429952, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 9.406352394440283E-4, insert, 0.2560386473429952, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 9.406352394440283E-4, insert, 0.2560386473429952, 0.0, 0.2727272727272727
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,util,SIMPLE_NAME, line no: 44, 9.391140955193416E-4, insert, 0.00966183574879227, 0.0, 0.041666666666666664
nextFloat,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 8.941811480538623E-4, insert, 0.25728155339805825, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 8.941811480538623E-4, insert, 0.25728155339805825, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 8.941811480538623E-4, insert, 0.25728155339805825, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 8.941811480538623E-4, insert, 0.25728155339805825, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 8.941811480538623E-4, insert, 0.25728155339805825, 0.0, 0.25
scanner,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 8.722733565750672E-4, insert, 0.07766990291262135, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 8.722733565750672E-4, insert, 0.07766990291262135, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 8.722733565750672E-4, insert, 0.07766990291262135, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 8.722733565750672E-4, insert, 0.07766990291262135, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 8.722733565750672E-4, insert, 0.07766990291262135, 0.0, 0.35294117647058826
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,value=i; ,EXPRESSION_STATEMENT, line no: 7, 8.658722660189987E-4, insert, 0.26666666666666666, 0.0, 0.09433962264150944
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,in,SIMPLE_NAME, line no: 53, 7.946702522562149E-4, insert, 0.09178743961352658, 0.0, 0.02857142857142857
scanner,SIMPLE_NAME, line no: 64,System.out,QUALIFIED_NAME, line no: 56, 7.881151308758802E-4, insert, 0.25728155339805825, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 65,System.out,QUALIFIED_NAME, line no: 56, 7.881151308758802E-4, insert, 0.25728155339805825, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 66,System.out,QUALIFIED_NAME, line no: 56, 7.881151308758802E-4, insert, 0.25728155339805825, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 67,System.out,QUALIFIED_NAME, line no: 56, 7.881151308758802E-4, insert, 0.25728155339805825, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 70,System.out,QUALIFIED_NAME, line no: 56, 7.881151308758802E-4, insert, 0.25728155339805825, 0.0, 0.2
String,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
format,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
String,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
format,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
String,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
format,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 7.863573962760544E-4, insert, 0.2560386473429952, 0.0, 0.2
format,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 7.598408919815588E-4, insert, 0.2560386473429952, 0.0, 0.1875
format,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 7.598408919815588E-4, insert, 0.2560386473429952, 0.0, 0.1875
format,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 7.598408919815588E-4, insert, 0.2560386473429952, 0.0, 0.1875
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,java,SIMPLE_NAME, line no: 44, 7.546770767598504E-4, insert, 0.00966183574879227, 0.0, 0.020833333333333332
scanner,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 7.495456700838866E-4, insert, 0.25728155339805825, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 7.477879354840608E-4, insert, 0.2560386473429952, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 7.477879354840608E-4, insert, 0.2560386473429952, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 7.477879354840608E-4, insert, 0.2560386473429952, 0.0, 0.18181818181818182
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,in,SIMPLE_NAME, line no: 53, 7.261650738598325E-4, insert, 0.09178743961352658, 0.0, 0.020833333333333332
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 7.156467181573997E-4, insert, 0.2560386473429952, 0.0, 0.16666666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 6.77577420962675E-4, insert, 0.2512315270935961, 0.0, 0.2127659574468085
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 6.651390909297891E-4, insert, 0.2560386473429952, 0.0, 0.14285714285714285
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 6.651390909297891E-4, insert, 0.2560386473429952, 0.0, 0.14285714285714285
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 6.649397678521069E-4, insert, 0.2512315270935961, 0.0, 0.20567375886524822
scanner,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 6.29016105108907E-4, insert, 0.25728155339805825, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 6.29016105108907E-4, insert, 0.25728155339805825, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 6.29016105108907E-4, insert, 0.25728155339805825, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 6.29016105108907E-4, insert, 0.25728155339805825, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 6.29016105108907E-4, insert, 0.25728155339805825, 0.0, 0.125
String,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 6.272583705090811E-4, insert, 0.2560386473429952, 0.0, 0.125
String,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 6.272583705090811E-4, insert, 0.2560386473429952, 0.0, 0.125
String,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 6.272583705090811E-4, insert, 0.2560386473429952, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 6.272583705090811E-4, insert, 0.2560386473429952, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 6.272583705090811E-4, insert, 0.2560386473429952, 0.0, 0.125
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 6.045299382566564E-4, insert, 0.2560386473429952, 0.0, 0.11428571428571428
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 6.045299382566564E-4, insert, 0.2560386473429952, 0.0, 0.11428571428571428
nextFloat,SIMPLE_NAME, line no: 64,java.util,QUALIFIED_NAME, line no: 44, 6.018416940196181E-4, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,java.util,QUALIFIED_NAME, line no: 44, 6.018416940196181E-4, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,java.util,QUALIFIED_NAME, line no: 44, 6.018416940196181E-4, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,java.util,QUALIFIED_NAME, line no: 44, 6.018416940196181E-4, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,java.util,QUALIFIED_NAME, line no: 44, 6.018416940196181E-4, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 6.017515022992665E-4, insert, 0.2512315270935961, 0.0, 0.1702127659574468
String,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 6.012115627479825E-4, insert, 0.004830917874396135, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 64,System.in,QUALIFIED_NAME, line no: 53, 5.949765796391662E-4, insert, 0.08737864077669903, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,System.in,QUALIFIED_NAME, line no: 53, 5.949765796391662E-4, insert, 0.08737864077669903, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,System.in,QUALIFIED_NAME, line no: 53, 5.949765796391662E-4, insert, 0.08737864077669903, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,System.in,QUALIFIED_NAME, line no: 53, 5.949765796391662E-4, insert, 0.08737864077669903, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,System.in,QUALIFIED_NAME, line no: 53, 5.949765796391662E-4, insert, 0.08737864077669903, 0.0, 0.2222222222222222
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.891138491886985E-4, insert, 0.2512315270935961, 0.5, 0.16312056737588654
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.764761960781303E-4, insert, 0.2512315270935961, 0.5, 0.15602836879432624
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.638385429675623E-4, insert, 0.2512315270935961, 0.5, 0.14893617021276595
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.638385429675623E-4, insert, 0.2512315270935961, 0.5, 0.14893617021276595
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.638385429675623E-4, insert, 0.2512315270935961, 0.5, 0.14893617021276595
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 5.439207855835238E-4, insert, 0.2560386473429952, 0.0, 0.08571428571428572
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.scanner,QUALIFIED_NAME, line no: 51, 5.202041606244718E-4, insert, 0.07246376811594203, 0.0, 0.19047619047619047
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 5.136162092469574E-4, insert, 0.2560386473429952, 0.0, 0.07142857142857142
nextFloat,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.979227077116008E-4, insert, 0.07766990291262135, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.979227077116008E-4, insert, 0.07766990291262135, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.979227077116008E-4, insert, 0.07766990291262135, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.979227077116008E-4, insert, 0.07766990291262135, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.979227077116008E-4, insert, 0.07766990291262135, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 62,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.973257412437355E-4, insert, 0.07729468599033816, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 63,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.973257412437355E-4, insert, 0.07729468599033816, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 69,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.973257412437355E-4, insert, 0.07729468599033816, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.91057593331149E-4, insert, 0.07281553398058252, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.91057593331149E-4, insert, 0.07281553398058252, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 66,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.91057593331149E-4, insert, 0.07281553398058252, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 67,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.91057593331149E-4, insert, 0.07281553398058252, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 70,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.91057593331149E-4, insert, 0.07281553398058252, 0.0, 0.17647058823529413
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.765284829735429E-4, insert, 0.07729468599033816, 0.0, 0.16666666666666666
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,java.util.Scanner,QUALIFIED_NAME, line no: 51, 4.3233430914938376E-4, insert, 0.07729468599033816, 0.0, 0.14583333333333334
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass.scanner,QUALIFIED_NAME, line no: 51, 4.255023595727021E-4, insert, 0.07246376811594203, 0.0, 0.14583333333333334
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,i,SIMPLE_NAME, line no: 7, 3.818571816966691E-4, insert, 0.028985507246376812, 0.0, 0.023809523809523808
format,SIMPLE_NAME, line no: 62,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.7254219162258E-4, insert, 0.07729468599033816, 0.0, 0.11764705882352941
